Comuna;FECHA_INMUNIZACION;Dosis;N° de vacunados;Criterio_elegibilidad;Servicio;Vacuna
Lampa;2023-03-23;Única;1;Personas 65 años de edad;Norte;Neumocócica polisacárida 23V
Lampa;2023-03-24;Única;1;Personas 65 años de edad;Norte;Neumocócica polisacárida 23V
Lampa;2023-03-28;Única;3;Personas 65 años de edad;Norte;Neumocócica polisacárida 23V
Lampa;2023-03-31;Única;6;Personas 65 años de edad;Norte;Neumocócica polisacárida 23V
Lampa;2023-04-03;Única;8;Personas 65 años de edad;Norte;Neumocócica polisacárida 23V
Lampa;2023-04-04;Única;6;Personas 65 años de edad;Norte;Neumocócica polisacárida 23V
Lampa;2023-04-05;Única;3;Personas 65 años de edad;Norte;Neumocócica polisacárida 23V
Lampa;2023-04-06;Única;4;Personas 65 años de edad;Norte;Neumocócica polisacárida 23V
Las Condes;2023-03-15;Única;20;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-16;Única;11;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-17;Única;17;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-18;Única;7;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-20;Única;41;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-21;Única;37;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-22;Única;32;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-23;Única;38;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-24;Única;28;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-25;Única;13;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-27;Única;26;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-28;Única;40;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-29;Única;29;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-30;Única;33;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-03-31;Única;35;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-04-01;Única;17;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-04-03;Única;31;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-04-04;Única;23;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-04-05;Única;28;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Las Condes;2023-04-06;Única;31;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-03-15;Única;2;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-03-17;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-03-20;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-03-21;Única;6;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-03-23;Única;5;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-03-28;Única;4;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-03-29;Única;6;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-03-30;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-03-31;Única;4;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-04-01;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-04-03;Única;4;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-04-04;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-04-05;Única;4;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Barnechea;2023-04-06;Única;2;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Lo Espejo;2023-03-17;Única;6;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Espejo;2023-03-20;Única;9;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Espejo;2023-03-21;Única;3;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Espejo;2023-03-22;Única;1;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Espejo;2023-03-23;Única;5;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Espejo;2023-03-24;Única;1;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Espejo;2023-03-25;Única;1;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Espejo;2023-03-27;Única;4;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Espejo;2023-03-28;Única;4;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Espejo;2023-03-29;Única;2;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Espejo;2023-03-30;Única;2;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Lo Prado;2023-03-15;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-17;Única;3;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-20;Única;6;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-21;Única;8;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-22;Única;8;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-23;Única;9;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-24;Única;8;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-27;Única;13;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-28;Única;12;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-29;Única;7;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-30;Única;6;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-03-31;Única;4;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-04-03;Única;3;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-04-04;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-04-05;Única;4;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Lo Prado;2023-04-06;Única;4;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Macul;2023-03-17;Única;2;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-03-20;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-03-21;Única;5;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-03-22;Única;5;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-03-23;Única;2;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-03-24;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-03-27;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-03-28;Única;5;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-03-29;Única;2;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-03-30;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-03-31;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-04-03;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-04-04;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-04-05;Única;2;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Macul;2023-04-06;Única;1;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Maipú;2023-03-15;Única;13;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-16;Única;12;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-17;Única;22;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-18;Única;1;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-20;Única;17;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-21;Única;25;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-22;Única;11;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-23;Única;20;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-24;Única;10;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-27;Única;27;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-28;Única;21;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-29;Única;24;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-30;Única;19;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-03-31;Única;14;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-04-03;Única;29;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-04-04;Única;32;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-04-05;Única;10;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
Maipú;2023-04-06;Única;27;Personas 65 años de edad;Central;Neumocócica polisacárida 23V
María Pinto;2023-03-16;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
María Pinto;2023-03-22;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
María Pinto;2023-03-27;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
María Pinto;2023-03-29;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
María Pinto;2023-03-30;Única;2;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
María Pinto;2023-04-04;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
María Pinto;2023-04-05;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
María Pinto;2023-04-06;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-15;Única;9;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-16;Única;5;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-17;Única;3;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-20;Única;5;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-21;Única;8;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-22;Única;6;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-23;Única;9;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-24;Única;4;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-27;Única;12;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-28;Única;7;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-29;Única;3;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-30;Única;8;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-03-31;Única;4;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-04-03;Única;5;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-04-05;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Melipilla;2023-04-06;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Padre Hurtado;2023-03-17;Única;3;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Padre Hurtado;2023-03-20;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Padre Hurtado;2023-03-21;Única;2;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Padre Hurtado;2023-03-22;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Padre Hurtado;2023-03-24;Única;2;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Padre Hurtado;2023-03-27;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Padre Hurtado;2023-03-28;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Padre Hurtado;2023-04-03;Única;3;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Padre Hurtado;2023-04-04;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Padre Hurtado;2023-04-06;Única;2;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Paine;2023-03-15;Única;2;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Paine;2023-03-16;Única;1;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Paine;2023-03-17;Única;3;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Paine;2023-03-20;Única;5;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Paine;2023-03-21;Única;5;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Paine;2023-03-23;Única;4;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Paine;2023-03-24;Única;4;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Paine;2023-03-27;Única;3;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Paine;2023-03-28;Única;4;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Paine;2023-03-29;Única;2;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Paine;2023-03-31;Única;2;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-15;Única;4;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-16;Única;8;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-17;Única;7;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-20;Única;5;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-21;Única;8;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-22;Única;2;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-23;Única;14;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-24;Única;8;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-27;Única;1;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-28;Única;2;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-29;Única;4;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-30;Única;3;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-03-31;Única;4;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-04-03;Única;5;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-04-04;Única;7;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-04-05;Única;6;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Pedro Aguirre Cerda;2023-04-06;Única;5;Personas 65 años de edad;Sur;Neumocócica polisacárida 23V
Peñaflor;2023-03-17;Única;2;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-03-20;Única;2;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-03-21;Única;4;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-03-22;Única;2;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-03-24;Única;6;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-03-25;Única;2;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-03-27;Única;7;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-03-28;Única;1;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-03-29;Única;4;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-03-30;Única;3;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-03-31;Única;3;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-04-03;Única;2;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-04-04;Única;5;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñaflor;2023-04-05;Única;3;Personas 65 años de edad;Occidente;Neumocócica polisacárida 23V
Peñalolén;2023-03-15;Única;1;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
Peñalolén;2023-03-16;Única;3;Personas 65 años de edad;Oriente;Neumocócica polisacárida 23V
